data_pubblicazione,data_validita_inizio,data_validita_fine,zona_codice,avviso_criticita,avviso_idrogeologico,avviso_temporali,avviso_idraulico
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Basi-D,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Basi-E1,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Basi-E2,Ordinaria per rischio temporali / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA,Ordinaria / ALLERTA GIALLA,Assenza di fenomeni significativi prevedibili / NESSUNA ALLERTA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-1,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-2,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-3,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-4,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-5,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-6,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
2024-02-27T15:42:59+01:00,2024-02-28T00:00:00+01:00,2024-02-28T23:59:59+01:00,Cala-7,Ordinaria per rischio idraulico / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA,Ordinaria / ALLERTA GIALLA
